Datetime,open_time,open,high,low,close,volume
2024-04-10 05:45:00,1712699100000,69140.0,69150.39,69140.0,69150.39,6.99219
2024-04-10 05:46:00,1712699160000,69150.39,69180.66,69150.38,69163.81,7.06431
2024-04-10 05:47:00,1712699220000,69163.8,69163.81,69125.43,69125.43,5.20413
2024-04-10 05:48:00,1712699280000,69125.44,69167.65,69125.43,69167.65,3.56977
2024-04-10 05:49:00,1712699340000,69167.65,69175.37,69167.64,69175.36,4.54636
2024-04-10 05:50:00,1712699400000,69175.36,69175.37,69135.0,69135.0,14.79918
2024-04-10 05:51:00,1712699460000,69135.0,69135.01,69120.33,69120.34,2.80813
2024-04-10 05:52:00,1712699520000,69120.33,69120.34,69117.49,69117.49,5.70862
2024-04-10 05:53:00,1712699580000,69117.5,69160.0,69117.49,69160.0,9.89964
2024-04-10 05:54:00,1712699640000,69159.99,69200.0,69159.99,69199.99,3.15496
2024-04-10 05:55:00,1712699700000,69199.99,69226.35,69199.99,69213.84,28.51948
2024-04-10 05:56:00,1712699760000,69213.84,69213.84,69213.83,69213.84,4.52634
2024-04-10 05:57:00,1712699820000,69213.83,69250.0,69213.83,69249.99,16.4969
2024-04-10 05:58:00,1712699880000,69249.99,69250.0,69213.83,69213.83,15.96544
2024-04-10 05:59:00,1712699940000,69213.83,69213.84,69213.83,69213.83,2.90455
2024-04-10 06:00:00,1712700000000,69213.83,69246.36,69213.83,69246.36,7.02375
2024-04-10 06:01:00,1712700060000,69246.36,69246.36,69246.35,69246.35,2.70241
2024-04-10 06:02:00,1712700120000,69246.36,69250.0,69246.35,69249.99,9.87037
2024-04-10 06:03:00,1712700180000,69249.99,69250.0,69249.99,69249.99,4.0347
2024-04-10 06:04:00,1712700240000,69249.99,69250.0,69225.4,69245.63,11.6256
2024-04-10 06:05:00,1712700300000,69245.63,69247.72,69220.0,69227.04,8.19733
2024-04-10 06:06:00,1712700360000,69227.03,69233.95,69227.03,69233.95,2.97023
2024-04-10 06:07:00,1712700420000,69233.95,69248.0,69233.94,69247.99,3.81408
2024-04-10 06:08:00,1712700480000,69248.0,69269.0,69247.99,69268.99,11.97168
2024-04-10 06:09:00,1712700540000,69268.99,69269.0,69201.83,69210.13,14.80889
2024-04-10 06:10:00,1712700600000,69210.14,69210.14,69206.81,69206.81,5.30007
2024-04-10 06:11:00,1712700660000,69206.81,69206.82,69178.81,69178.82,11.78655
2024-04-10 06:12:00,1712700720000,69178.82,69178.82,69144.59,69151.64,9.47173
2024-04-10 06:13:00,1712700780000,69151.64,69184.0,69151.63,69179.99,9.44805
2024-04-10 06:14:00,1712700840000,69179.99,69207.8,69179.99,69207.79,10.73334
2024-04-10 06:15:00,1712700900000,69207.8,69207.8,69180.0,69180.0,8.09981
2024-04-10 06:16:00,1712700960000,69180.0,69220.78,69178.43,69220.77,9.82601
2024-04-10 06:17:00,1712701020000,69220.77,69238.43,69220.77,69238.42,7.07937
2024-04-10 06:18:00,1712701080000,69238.43,69279.16,69238.42,69279.16,11.28625
2024-04-10 06:19:00,1712701140000,69279.15,69279.16,69248.0,69267.24,19.70335
2024-04-10 06:20:00,1712701200000,69267.24,69276.0,69267.24,69275.99,6.00762
2024-04-10 06:21:00,1712701260000,69275.99,69300.94,69275.99,69300.93,10.57883
2024-04-10 06:22:00,1712701320000,69300.94,69309.0,69300.93,69308.99,7.40666
2024-04-10 06:23:00,1712701380000,69309.0,69309.0,69272.47,69272.47,16.32737
2024-04-10 06:24:00,1712701440000,69272.47,69284.0,69272.47,69274.72,8.04632
2024-04-10 06:25:00,1712701500000,69274.72,69274.73,69274.72,69274.73,5.70013
2024-04-10 06:26:00,1712701560000,69274.72,69308.91,69274.72,69290.58,12.07401
2024-04-10 06:27:00,1712701620000,69290.57,69298.99,69290.57,69298.28,5.95946
2024-04-10 06:28:00,1712701680000,69298.28,69298.75,69260.01,69264.32,19.72266
2024-04-10 06:29:00,1712701740000,69264.32,69264.32,69240.0,69240.01,13.45131
2024-04-10 06:30:00,1712701800000,69240.01,69280.87,69240.0,69280.87,7.82083
2024-04-10 06:31:00,1712701860000,69280.86,69280.87,69268.0,69269.32,9.07337
2024-04-10 06:32:00,1712701920000,69269.33,69303.43,69269.32,69284.0,11.8788
2024-04-10 06:33:00,1712701980000,69284.0,69323.02,69284.0,69323.01,7.10286
2024-04-10 06:34:00,1712702040000,69323.02,69328.45,69323.01,69328.45,8.29569
2024-04-10 06:35:00,1712702100000,69328.45,69358.71,69328.44,69358.71,14.42787
2024-04-10 06:36:00,1712702160000,69358.7,69398.72,69358.7,69398.71,26.88573
2024-04-10 06:37:00,1712702220000,69398.71,69398.72,69372.0,69378.92,21.35122
2024-04-10 06:38:00,1712702280000,69378.93,69389.18,69365.1,69389.18,16.14601
2024-04-10 06:39:00,1712702340000,69389.17,69390.79,69389.17,69389.81,13.42544
2024-04-10 06:40:00,1712702400000,69389.8,69439.6,69389.8,69415.63,32.51524
2024-04-10 06:41:00,1712702460000,69415.63,69415.79,69400.48,69400.48,20.70234
2024-04-10 06:42:00,1712702520000,69400.49,69402.99,69375.62,69375.62,12.51936
2024-04-10 06:43:00,1712702580000,69375.63,69375.63,69355.0,69355.01,6.94231
2024-04-10 06:44:00,1712702640000,69355.01,69368.0,69355.0,69360.32,5.98045
2024-04-10 06:45:00,1712702700000,69360.32,69368.87,69360.32,69368.87,5.80475
2024-04-10 06:46:00,1712702760000,69368.86,69375.23,69368.86,69375.22,2.70722
2024-04-10 06:47:00,1712702820000,69375.22,69376.0,69375.22,69375.99,2.84508
2024-04-10 06:48:00,1712702880000,69375.99,69376.5,69375.99,69376.5,14.63895
2024-04-10 06:49:00,1712702940000,69376.5,69376.5,69376.49,69376.49,6.06804
2024-04-10 06:50:00,1712703000000,69376.49,69407.38,69375.0,69375.01,18.15449
2024-04-10 06:51:00,1712703060000,69375.0,69375.01,69332.0,69332.01,18.60228
2024-04-10 06:52:00,1712703120000,69332.01,69336.0,69332.0,69336.0,2.5837
2024-04-10 06:53:00,1712703180000,69335.99,69336.0,69306.0,69306.0,16.87671
2024-04-10 06:54:00,1712703240000,69306.01,69306.01,69286.71,69302.19,12.81783
2024-04-10 06:55:00,1712703300000,69302.19,69327.83,69289.13,69327.82,8.13297
2024-04-10 06:56:00,1712703360000,69327.83,69327.83,69323.81,69323.82,5.80442
2024-04-10 06:57:00,1712703420000,69323.81,69332.0,69323.81,69331.99,7.26775
2024-04-10 06:58:00,1712703480000,69332.0,69332.0,69331.99,69332.0,16.75411
2024-04-10 06:59:00,1712703540000,69332.0,69332.0,69325.06,69325.65,9.26125
2024-04-10 07:00:00,1712703600000,69325.64,69332.0,69325.64,69332.0,4.30653
2024-04-10 07:01:00,1712703660000,69331.99,69332.0,69308.0,69308.01,9.77281
2024-04-10 07:02:00,1712703720000,69308.0,69308.01,69286.72,69286.72,8.09751
2024-04-10 07:03:00,1712703780000,69286.73,69326.61,69286.72,69326.61,6.00627
2024-04-10 07:04:00,1712703840000,69326.61,69326.61,69291.41,69291.41,13.8812
2024-04-10 07:05:00,1712703900000,69291.42,69291.42,69275.63,69275.63,7.39978
2024-04-10 07:06:00,1712703960000,69275.63,69275.64,69233.23,69238.91,14.11317
2024-04-10 07:07:00,1712704020000,69238.9,69238.91,69179.01,69199.83,39.10472
2024-04-10 07:08:00,1712704080000,69199.83,69200.0,69193.08,69193.09,5.25826
2024-04-10 07:09:00,1712704140000,69193.08,69193.09,69183.07,69187.79,9.28541
2024-04-10 07:10:00,1712704200000,69187.8,69187.8,69162.23,69180.0,17.19507
2024-04-10 07:11:00,1712704260000,69179.99,69180.0,69160.0,69162.9,9.75846
2024-04-10 07:12:00,1712704320000,69162.9,69194.7,69083.1,69163.74,35.5837
2024-04-10 07:13:00,1712704380000,69163.74,69190.02,69157.27,69171.9,14.462
2024-04-10 07:14:00,1712704440000,69171.9,69179.99,69161.08,69161.08,16.86834
2024-04-10 07:15:00,1712704500000,69161.09,69161.09,69090.9,69124.0,29.35532
2024-04-10 07:16:00,1712704560000,69124.0,69160.0,69106.97,69116.36,43.96513
2024-04-10 07:17:00,1712704620000,69116.37,69116.37,69074.9,69081.46,19.21011
2024-04-10 07:18:00,1712704680000,69081.45,69139.51,69037.27,69139.51,23.02934
2024-04-10 07:19:00,1712704740000,69139.51,69139.51,69100.0,69103.99,17.30149
2024-04-10 07:20:00,1712704800000,69104.0,69104.0,69057.83,69083.99,11.31507
2024-04-10 07:21:00,1712704860000,69084.0,69103.8,69064.67,69103.8,17.66906
2024-04-10 07:22:00,1712704920000,69103.79,69104.0,69077.08,69103.99,28.41097
2024-04-10 07:23:00,1712704980000,69104.0,69138.0,69103.99,69113.64,12.89
2024-04-10 07:24:00,1712705040000,69113.65,69113.65,69108.23,69111.79,5.10109
2024-04-10 07:25:00,1712705100000,69111.79,69111.79,69043.24,69046.21,16.34136
2024-04-10 07:26:00,1712705160000,69046.2,69049.32,69009.46,69049.31,18.81556
2024-04-10 07:27:00,1712705220000,69049.31,69049.32,69000.0,69002.99,17.48664
2024-04-10 07:28:00,1712705280000,69002.99,69003.0,68889.1,68927.58,39.40887
2024-04-10 07:29:00,1712705340000,68927.57,68986.34,68924.9,68986.34,9.60718
2024-04-10 07:30:00,1712705400000,68986.34,68987.0,68980.79,68986.99,3.77648
2024-04-10 07:31:00,1712705460000,68986.99,69000.0,68925.47,68925.48,23.57187
2024-04-10 07:32:00,1712705520000,68925.48,68953.39,68888.88,68889.53,19.21946
2024-04-10 07:33:00,1712705580000,68889.53,68927.48,68888.47,68907.79,16.21626
2024-04-10 07:34:00,1712705640000,68907.78,68941.36,68895.0,68923.99,17.13372
2024-04-10 07:35:00,1712705700000,68923.99,68979.0,68923.98,68963.99,11.43604
2024-04-10 07:36:00,1712705760000,68963.98,68969.62,68932.73,68952.01,8.72984
2024-04-10 07:37:00,1712705820000,68952.0,68952.01,68912.0,68936.0,10.96806
2024-04-10 07:38:00,1712705880000,68935.99,68956.6,68916.11,68956.6,8.51616
2024-04-10 07:39:00,1712705940000,68956.59,69000.0,68956.59,69000.0,5.17847
2024-04-10 07:40:00,1712706000000,69000.0,69053.4,68993.09,69053.39,14.36904
2024-04-10 07:41:00,1712706060000,69053.39,69087.38,69016.0,69083.22,15.58583
2024-04-10 07:42:00,1712706120000,69083.21,69110.82,69068.0,69110.82,7.52214
2024-04-10 07:43:00,1712706180000,69110.81,69128.0,69099.06,69124.01,10.26732
2024-04-10 07:44:00,1712706240000,69124.0,69168.0,69124.0,69167.99,14.62183
2024-04-10 07:45:00,1712706300000,69167.99,69223.31,69167.98,69179.02,17.13082
2024-04-10 07:46:00,1712706360000,69179.02,69234.54,69179.01,69234.53,12.88748
2024-04-10 07:47:00,1712706420000,69234.53,69252.0,69189.32,69209.03,26.54396
2024-04-10 07:48:00,1712706480000,69209.04,69269.82,69209.03,69268.01,42.80997
2024-04-10 07:49:00,1712706540000,69268.01,69268.01,69164.0,69164.0,17.57542
2024-04-10 07:50:00,1712706600000,69164.01,69188.0,69142.8,69169.18,17.15702
2024-04-10 07:51:00,1712706660000,69169.19,69169.19,69124.53,69139.99,10.65537
2024-04-10 07:52:00,1712706720000,69139.99,69233.98,69139.99,69220.01,11.99077
2024-04-10 07:53:00,1712706780000,69220.02,69220.02,69179.32,69203.99,8.75634
2024-04-10 07:54:00,1712706840000,69204.0,69216.0,69171.83,69171.84,9.80392
2024-04-10 07:55:00,1712706900000,69171.84,69171.99,69136.0,69171.22,18.61839
2024-04-10 07:56:00,1712706960000,69171.22,69175.63,69134.2,69175.62,7.65671
2024-04-10 07:57:00,1712707020000,69175.63,69175.63,69140.0,69164.09,13.32958
2024-04-10 07:58:00,1712707080000,69164.08,69164.09,69142.8,69142.81,5.83848
2024-04-10 07:59:00,1712707140000,69142.8,69156.0,69142.8,69146.0,7.11
2024-04-10 08:00:00,1712707200000,69146.0,69146.01,69100.0,69128.02,18.98405
2024-04-10 08:01:00,1712707260000,69128.01,69128.02,69100.0,69110.92,16.55567
2024-04-10 08:02:00,1712707320000,69110.93,69124.0,69101.2,69104.32,19.89709
2024-04-10 08:03:00,1712707380000,69104.31,69125.0,69104.31,69125.0,13.9162
2024-04-10 08:04:00,1712707440000,69124.99,69125.2,69100.0,69100.01,28.04073
2024-04-10 08:05:00,1712707500000,69100.0,69124.0,69100.0,69106.91,11.96893
2024-04-10 08:06:00,1712707560000,69106.9,69143.99,69106.9,69141.99,4.51721
2024-04-10 08:07:00,1712707620000,69141.99,69142.0,69137.99,69142.0,10.63898
2024-04-10 08:08:00,1712707680000,69141.99,69212.97,69141.99,69212.96,11.84774
2024-04-10 08:09:00,1712707740000,69212.97,69228.0,69180.23,69223.29,15.97915
2024-04-10 08:10:00,1712707800000,69223.3,69270.0,69223.29,69269.99,14.92922
2024-04-10 08:11:00,1712707860000,69270.0,69275.64,69244.32,69249.96,8.43314
2024-04-10 08:12:00,1712707920000,69249.97,69286.19,69249.96,69286.18,8.62404
2024-04-10 08:13:00,1712707980000,69286.18,69300.0,69272.03,69272.03,16.19304
2024-04-10 08:14:00,1712708040000,69272.04,69284.0,69272.0,69272.0,6.94063
2024-04-10 08:15:00,1712708100000,69272.0,69300.38,69272.0,69281.08,10.78047
2024-04-10 08:16:00,1712708160000,69281.08,69295.16,69268.01,69295.16,7.89303
2024-04-10 08:17:00,1712708220000,69295.16,69295.16,69257.28,69257.29,6.79441
2024-04-10 08:18:00,1712708280000,69257.29,69257.29,69220.07,69220.08,14.27725
2024-04-10 08:19:00,1712708340000,69220.08,69240.84,69220.07,69240.83,5.08158
2024-04-10 08:20:00,1712708400000,69240.83,69240.84,69200.0,69219.99,12.5644
2024-04-10 08:21:00,1712708460000,69219.99,69228.6,69209.0,69216.13,21.47646
2024-04-10 08:22:00,1712708520000,69216.13,69220.0,69213.07,69213.07,3.42769
2024-04-10 08:23:00,1712708580000,69213.08,69247.79,69213.07,69247.79,20.95259
2024-04-10 08:24:00,1712708640000,69247.79,69247.79,69224.0,69245.02,11.24874
2024-04-10 08:25:00,1712708700000,69245.03,69284.0,69245.02,69284.0,6.80582
2024-04-10 08:26:00,1712708760000,69283.99,69295.16,69283.99,69295.15,5.10278
2024-04-10 08:27:00,1712708820000,69295.15,69304.26,69288.0,69297.06,11.40299
2024-04-10 08:28:00,1712708880000,69297.06,69297.07,69263.99,69264.0,11.08716
2024-04-10 08:29:00,1712708940000,69263.99,69274.99,69263.99,69271.79,5.02502
2024-04-10 08:30:00,1712709000000,69271.8,69296.0,69271.79,69280.01,20.67725
2024-04-10 08:31:00,1712709060000,69280.0,69280.01,69232.0,69235.99,17.31048
2024-04-10 08:32:00,1712709120000,69235.99,69236.0,69220.77,69220.78,12.44863
2024-04-10 08:33:00,1712709180000,69220.78,69220.78,69025.97,69083.99,30.227
2024-04-10 08:34:00,1712709240000,69083.98,69155.34,69032.0,69155.33,18.11629
2024-04-10 08:35:00,1712709300000,69155.33,69189.33,69112.73,69119.97,10.51131
2024-04-10 08:36:00,1712709360000,69119.98,69144.0,69077.03,69124.0,9.74672
2024-04-10 08:37:00,1712709420000,69124.0,69132.6,69077.02,69087.99,11.74982
2024-04-10 08:38:00,1712709480000,69087.98,69103.8,69053.4,69055.81,14.01676
2024-04-10 08:39:00,1712709540000,69055.81,69078.31,69043.76,69058.72,7.0867
2024-04-10 08:40:00,1712709600000,69058.72,69093.83,69048.05,69093.82,6.23643
2024-04-10 08:41:00,1712709660000,69093.83,69110.03,69080.01,69110.03,6.99936
2024-04-10 08:42:00,1712709720000,69110.02,69197.04,69110.02,69197.04,13.36631
2024-04-10 08:43:00,1712709780000,69197.04,69201.82,69173.92,69173.92,4.60842
2024-04-10 08:44:00,1712709840000,69173.92,69188.6,69172.0,69172.01,5.62815
2024-04-10 08:45:00,1712709900000,69172.01,69230.64,69144.59,69230.63,14.49821
2024-04-10 08:46:00,1712709960000,69230.63,69243.6,69158.63,69175.55,13.79774
2024-04-10 08:47:00,1712710020000,69175.55,69200.0,69164.0,69182.93,12.63931
2024-04-10 08:48:00,1712710080000,69182.92,69186.0,69150.2,69150.2,8.09586
2024-04-10 08:49:00,1712710140000,69150.21,69159.79,69142.72,69144.6,4.39834
2024-04-10 08:50:00,1712710200000,69144.6,69146.86,69079.32,69086.23,13.8602
2024-04-10 08:51:00,1712710260000,69086.22,69086.23,69033.53,69067.33,29.40086
2024-04-10 08:52:00,1712710320000,69067.33,69104.0,69067.33,69094.06,10.15436
2024-04-10 08:53:00,1712710380000,69094.06,69110.82,69094.05,69100.15,6.36303
2024-04-10 08:54:00,1712710440000,69100.14,69100.15,69064.0,69073.14,13.67915
2024-04-10 08:55:00,1712710500000,69073.14,69098.33,69073.13,69098.32,6.31074
2024-04-10 08:56:00,1712710560000,69098.33,69104.31,69084.63,69104.3,12.39545
2024-04-10 08:57:00,1712710620000,69104.3,69113.4,69096.78,69113.39,5.57063
2024-04-10 08:58:00,1712710680000,69113.39,69154.72,69113.39,69154.71,7.83891
2024-04-10 08:59:00,1712710740000,69154.71,69154.72,69138.8,69138.81,6.45052
2024-04-10 09:00:00,1712710800000,69138.81,69138.81,69077.27,69077.28,11.80876
2024-04-10 09:01:00,1712710860000,69077.27,69091.34,69043.2,69043.2,14.17112
2024-04-10 09:02:00,1712710920000,69043.2,69043.21,68985.43,68985.43,20.92061
2024-04-10 09:03:00,1712710980000,68985.44,69043.25,68975.67,69028.0,12.60791
2024-04-10 09:04:00,1712711040000,69028.0,69028.0,68958.45,68969.39,10.00241
2024-04-10 09:05:00,1712711100000,68969.39,68982.2,68886.29,68887.49,46.14374
2024-04-10 09:06:00,1712711160000,68887.49,68902.8,68815.53,68851.99,32.19583
2024-04-10 09:07:00,1712711220000,68852.0,68855.99,68770.0,68770.01,57.71067
2024-04-10 09:08:00,1712711280000,68770.01,68881.26,68770.0,68840.55,36.6386
2024-04-10 09:09:00,1712711340000,68840.54,68868.0,68820.0,68840.71,19.98944
2024-04-10 09:10:00,1712711400000,68840.7,68908.56,68840.7,68883.98,22.23209
2024-04-10 09:11:00,1712711460000,68883.98,68883.99,68859.24,68859.24,7.9462
2024-04-10 09:12:00,1712711520000,68859.24,68894.8,68857.99,68879.48,13.55554
2024-04-10 09:13:00,1712711580000,68879.48,68892.0,68850.83,68892.0,8.07409
2024-04-10 09:14:00,1712711640000,68891.99,68897.45,68860.73,68871.99,8.88979
2024-04-10 09:15:00,1712711700000,68871.99,68872.0,68789.98,68791.98,10.45679
2024-04-10 09:16:00,1712711760000,68791.98,68844.02,68785.6,68799.99,16.9508
2024-04-10 09:17:00,1712711820000,68800.0,68828.0,68730.29,68747.04,28.77885
2024-04-10 09:18:00,1712711880000,68747.04,68752.0,68671.62,68744.81,43.22861
2024-04-10 09:19:00,1712711940000,68744.82,68821.28,68740.24,68788.49,14.22012
2024-04-10 09:20:00,1712712000000,68788.49,68795.99,68751.1,68770.68,10.32061
2024-04-10 09:21:00,1712712060000,68770.67,68776.0,68730.15,68755.07,18.68204
2024-04-10 09:22:00,1712712120000,68755.08,68755.08,68666.42,68690.97,19.54448
2024-04-10 09:23:00,1712712180000,68690.96,68705.41,68683.01,68705.4,12.4005
2024-04-10 09:24:00,1712712240000,68705.41,68705.41,68625.85,68701.29,32.88666
2024-04-10 09:25:00,1712712300000,68701.3,68701.3,68604.05,68639.99,41.44798
2024-04-10 09:26:00,1712712360000,68640.0,68747.58,68603.92,68736.0,57.5183
2024-04-10 09:27:00,1712712420000,68736.01,68792.0,68725.22,68784.0,17.40035
2024-04-10 09:28:00,1712712480000,68784.0,68849.52,68776.0,68849.52,33.37242
2024-04-10 09:29:00,1712712540000,68849.51,68905.73,68849.51,68860.74,14.95316
2024-04-10 09:30:00,1712712600000,68860.73,68932.0,68856.01,68919.22,15.78008
2024-04-10 09:31:00,1712712660000,68919.22,68935.55,68895.83,68923.73,11.63436
2024-04-10 09:32:00,1712712720000,68923.72,68948.29,68888.4,68888.4,16.56387
2024-04-10 09:33:00,1712712780000,68888.4,68916.53,68861.34,68906.67,21.57609
2024-04-10 09:34:00,1712712840000,68906.66,68930.0,68896.0,68900.13,6.9713
2024-04-10 09:35:00,1712712900000,68900.12,68966.57,68900.12,68961.54,11.46248
2024-04-10 09:36:00,1712712960000,68961.54,68961.54,68917.47,68920.0,14.8736
2024-04-10 09:37:00,1712713020000,68920.01,68941.9,68900.12,68936.0,11.58511
2024-04-10 09:38:00,1712713080000,68935.99,68936.0,68831.16,68833.75,16.91696
2024-04-10 09:39:00,1712713140000,68833.74,68833.75,68728.57,68734.32,36.43602
2024-04-10 09:40:00,1712713200000,68734.33,68748.0,68664.03,68680.11,26.72352
2024-04-10 09:41:00,1712713260000,68680.1,68732.94,68669.36,68729.47,18.40389
2024-04-10 09:42:00,1712713320000,68729.48,68772.87,68716.01,68772.87,22.2641
2024-04-10 09:43:00,1712713380000,68772.87,68786.31,68741.23,68743.98,5.56135
2024-04-10 09:44:00,1712713440000,68743.98,68834.48,68743.97,68832.01,14.05258
2024-04-10 09:45:00,1712713500000,68832.0,68832.01,68735.94,68751.98,16.16265
2024-04-10 09:46:00,1712713560000,68751.97,68819.63,68736.0,68819.63,56.93979
2024-04-10 09:47:00,1712713620000,68819.62,68909.2,68819.62,68905.49,17.87031
2024-04-10 09:48:00,1712713680000,68905.49,68920.0,68868.0,68868.01,11.01955
2024-04-10 09:49:00,1712713740000,68868.01,68874.64,68835.02,68870.78,16.48449
2024-04-10 09:50:00,1712713800000,68870.77,68911.99,68870.77,68911.96,10.97883
2024-04-10 09:51:00,1712713860000,68911.96,68951.46,68909.77,68951.46,10.4268
2024-04-10 09:52:00,1712713920000,68951.45,68973.17,68938.14,68973.16,9.17025
2024-04-10 09:53:00,1712713980000,68973.16,69097.14,68973.16,69068.0,25.73384
2024-04-10 09:54:00,1712714040000,69068.01,69070.7,69040.01,69064.01,19.74734
2024-04-10 09:55:00,1712714100000,69064.0,69195.93,69064.0,69195.92,51.16184
2024-04-10 09:56:00,1712714160000,69195.93,69195.93,69140.63,69177.54,22.44105
2024-04-10 09:57:00,1712714220000,69177.53,69219.89,69177.53,69219.78,24.14349
2024-04-10 09:58:00,1712714280000,69219.78,69258.99,69200.0,69200.01,14.54204
2024-04-10 09:59:00,1712714340000,69200.01,69269.76,69155.33,69269.75,22.69182
2024-04-10 10:00:00,1712714400000,69269.75,69300.0,69240.0,69296.03,41.01131
2024-04-10 10:01:00,1712714460000,69296.02,69391.75,69296.02,69371.92,40.12523
2024-04-10 10:02:00,1712714520000,69371.92,69574.0,69369.99,69500.01,98.71401
2024-04-10 10:03:00,1712714580000,69500.01,69593.97,69500.0,69580.0,30.57634
2024-04-10 10:04:00,1712714640000,69580.0,69594.15,69470.93,69500.0,34.2385
2024-04-10 10:05:00,1712714700000,69499.99,69522.18,69396.24,69419.6,20.27996
2024-04-10 10:06:00,1712714760000,69419.6,69482.44,69415.58,69415.58,26.11211
2024-04-10 10:07:00,1712714820000,69415.58,69415.59,69330.04,69364.74,25.42432
2024-04-10 10:08:00,1712714880000,69364.74,69390.0,69330.0,69390.0,18.12221
2024-04-10 10:09:00,1712714940000,69390.0,69460.0,69381.1,69414.86,14.25971
2024-04-10 10:10:00,1712715000000,69414.86,69430.8,69370.0,69370.0,19.41901
2024-04-10 10:11:00,1712715060000,69370.01,69381.1,69370.0,69372.0,11.35018
2024-04-10 10:12:00,1712715120000,69372.01,69381.1,69372.0,69381.1,5.98619
2024-04-10 10:13:00,1712715180000,69381.1,69420.54,69343.75,69363.99,17.68563
2024-04-10 10:14:00,1712715240000,69363.99,69400.0,69353.18,69363.74,10.39787
2024-04-10 10:15:00,1712715300000,69363.74,69387.99,69286.84,69286.84,52.83033
2024-04-10 10:16:00,1712715360000,69286.84,69308.0,69226.17,69235.99,61.70372
2024-04-10 10:17:00,1712715420000,69235.99,69236.0,69152.5,69172.0,34.79574
2024-04-10 10:18:00,1712715480000,69172.0,69176.0,69096.0,69114.08,22.49563
2024-04-10 10:19:00,1712715540000,69114.07,69117.2,69043.2,69043.21,23.97793
2024-04-10 10:20:00,1712715600000,69043.21,69133.2,68999.99,69113.11,41.60025
2024-04-10 10:21:00,1712715660000,69113.1,69128.4,69096.01,69106.9,15.99373
2024-04-10 10:22:00,1712715720000,69106.91,69172.74,69080.0,69172.73,14.44991
2024-04-10 10:23:00,1712715780000,69172.74,69177.17,69121.35,69121.35,11.35586
2024-04-10 10:24:00,1712715840000,69121.35,69177.17,69121.35,69144.0,17.48945
2024-04-10 10:25:00,1712715900000,69144.01,69219.91,69144.0,69179.01,44.1403
2024-04-10 10:26:00,1712715960000,69179.01,69207.05,69150.0,69160.0,33.52776
2024-04-10 10:27:00,1712716020000,69160.01,69160.01,69080.79,69080.8,22.73961
2024-04-10 10:28:00,1712716080000,69080.8,69080.8,69013.2,69035.99,15.83033
2024-04-10 10:29:00,1712716140000,69036.0,69075.9,69035.99,69068.01,20.14759
2024-04-10 10:30:00,1712716200000,69068.0,69075.9,69029.2,69029.2,11.21309
2024-04-10 10:31:00,1712716260000,69029.2,69051.39,68990.47,69004.0,16.23148
2024-04-10 10:32:00,1712716320000,69003.99,69011.7,68961.53,68961.53,18.80649
2024-04-10 10:33:00,1712716380000,68961.53,68984.0,68937.13,68969.31,18.51272
2024-04-10 10:34:00,1712716440000,68969.3,69009.24,68962.01,69004.01,9.77807
2024-04-10 10:35:00,1712716500000,69004.0,69048.0,69004.0,69009.46,22.79145
2024-04-10 10:36:00,1712716560000,69009.46,69060.0,69000.0,69056.01,5.03936
2024-04-10 10:37:00,1712716620000,69056.01,69056.01,69033.88,69044.02,8.75767
2024-04-10 10:38:00,1712716680000,69044.01,69044.02,68976.01,68977.3,21.41193
2024-04-10 10:39:00,1712716740000,68977.31,69070.0,68977.3,69056.31,13.33225
2024-04-10 10:40:00,1712716800000,69056.31,69056.32,68980.0,68980.0,8.41584
2024-04-10 10:41:00,1712716860000,68980.01,68980.01,68876.41,68892.0,23.76541
2024-04-10 10:42:00,1712716920000,68892.0,68892.0,68870.77,68870.78,17.28636
2024-04-10 10:43:00,1712716980000,68870.78,68879.01,68800.0,68825.85,26.69762
2024-04-10 10:44:00,1712717040000,68825.86,68825.86,68733.13,68748.02,45.17477
2024-04-10 10:45:00,1712717100000,68748.01,68766.36,68662.28,68690.45,48.87857
2024-04-10 10:46:00,1712717160000,68690.57,68705.0,68611.65,68704.99,55.63318
2024-04-10 10:47:00,1712717220000,68704.99,68830.0,68684.04,68792.0,31.95785
2024-04-10 10:48:00,1712717280000,68791.99,68839.47,68772.97,68804.5,25.24174
2024-04-10 10:49:00,1712717340000,68804.5,68857.14,68804.5,68844.01,16.30478
2024-04-10 10:50:00,1712717400000,68844.01,68844.01,68781.56,68785.8,13.78784
2024-04-10 10:51:00,1712717460000,68785.79,68840.0,68752.88,68752.89,16.75783
2024-04-10 10:52:00,1712717520000,68752.88,68752.89,68638.41,68638.42,24.2512
2024-04-10 10:53:00,1712717580000,68638.41,68656.0,68536.47,68555.99,68.38013
2024-04-10 10:54:00,1712717640000,68555.99,68590.9,68500.0,68500.01,56.29912
2024-04-10 10:55:00,1712717700000,68500.0,68611.66,68466.63,68611.65,80.33122
2024-04-10 10:56:00,1712717760000,68611.65,68659.43,68575.99,68632.25,25.07488
2024-04-10 10:57:00,1712717820000,68632.25,68721.66,68604.05,68721.65,22.54173
2024-04-10 10:58:00,1712717880000,68721.65,68726.31,68687.24,68704.0,22.24395
2024-04-10 10:59:00,1712717940000,68704.01,68704.01,68645.74,68651.98,14.37368
2024-04-10 11:00:00,1712718000000,68651.98,68699.01,68625.61,68686.79,17.60942
2024-04-10 11:01:00,1712718060000,68686.8,68731.96,68674.56,68697.12,24.78274
